checkpoint_step,method,view,candidate_count,state_count,proposal_seed_count,direct_selection_eligible,oracle_lift_mean,oracle_lift_median,selected_lift_mean,selected_lift_median,predicted_lift_mean,predicted_lift_median,selector_capture_raw_mean,selector_capture_raw_median,selector_capture_display_mean,selector_capture_display_median,qw_qa_exploitation_gap_mean,qw_qa_exploitation_gap_median,teacher_twin_directional_agreement_mean,teacher_twin_directional_agreement_median,teacher_twin_disagreement_median_mean,teacher_twin_disagreement_median_median,selected_twin_disagreement_mean,selected_twin_disagreement_median,oracle_twin_disagreement_mean,oracle_twin_disagreement_median,random_candidate_twin_disagreement_mean,random_candidate_twin_disagreement_median,qw_pairwise_accuracy_mean,qw_pairwise_accuracy_median,qw_spearman_mean,qw_spearman_median,qw_top1_agreement_mean,qw_top1_agreement_median,latent_pairwise_rms_mean,latent_pairwise_rms_median,decoded_action_pairwise_rms_mean,decoded_action_pairwise_rms_median,tanh_saturation_fraction_mean,tanh_saturation_fraction_median,tanh_saturation_applicable_mean,tanh_saturation_applicable_median,tanh_generated_candidate_fraction_mean,tanh_generated_candidate_fraction_median,scaled_boundary_or_outside_fraction_mean,scaled_boundary_or_outside_fraction_median,out_of_envelope_fraction_mean,out_of_envelope_fraction_median,oracle_lift_ci95_low,oracle_lift_ci95_high,selected_lift_ci95_low,selected_lift_ci95_high,selected_vs_random_twin_disagreement_ratio,oracle_lift_to_twin_disagreement_ratio
300000,g_current,augmentation,32,512,4,1,4.540872842539102,3.0955657958984375,0.3833819697611034,0.21019744873046875,4.040042344480753,2.976959228515625,-0.6088717818056233,-0.09807579113074583,0.24840391224143596,0.2256409840858428,3.6566603747196496,2.512335777282715,0.6159308559384165,0.6190997678396872,9.091464228462428,3.6332550048828125,9.112296756356955,3.7053394317626953,7.056803026236594,1.961761474609375,9.176093727081025,3.8642449378967285,0.5270946136007251,0.5272177419354839,0.07778328440528999,0.07413856304985336,0.0390625,0.0,1.8395775267946388,1.9979272848570517,0.4189336519555349,0.406629048150305,0.043110529581705734,0.013346354166666664,1.0,1.0,1.0,1.0,0.043110529581705734,0.013346354166666664,0.0,0.0,4.108516795549076,5.004007025377359,0.12470403952756896,0.6511947933468035,0.9588779933239625,0.8520089538824656
300000,g_current,augmentation,64,512,4,1,5.101638045627624,3.4425506591796875,0.4785041850991547,0.2373809814453125,4.481963620521128,3.3295745849609375,-0.4065445828260532,-0.11769546432909302,0.23101574599367225,0.20307401261797897,4.0034594354219735,2.857931137084961,0.6168629838604619,0.6174917348556461,9.09912700415589,3.6652069091796875,9.136269386857748,3.7132880687713623,6.899888736195862,1.6714324951171875,9.189431770944793,3.9161908626556396,0.5287974683446017,0.5305679563492063,0.08349076290454158,0.08977793040293039,0.02001953125,0.0,1.8396015371338774,1.994050232825618,0.4192906823482194,0.41163223230580737,0.04301993052164714,0.012858072916666668,1.0,1.0,1.0,1.0,0.04301993052164714,0.012858072916666668,0.0,0.0,4.62307894724654,5.59329788578907,0.18436570449266582,0.8048701084102504,0.9481887372193384,0.9392513832050391
300000,g_mix,augmentation,1,512,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.099204801488668,3.9090118408203125,9.099204801488668,3.9090118408203125,9.099204801488668,3.9090118408203125,9.099204801488668,3.9090118408203125,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.04176839192708333,0.010416666666666666,1.0,1.0,1.0,1.0,0.04176839192708333,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
300000,g_mix,augmentation,2,512,4,1,1.4700863314792514,0.1039276123046875,-0.00043608248233795166,0.0,0.013536818325519562,0.0,0.0009765625,0.0,0.0009765625,0.0,0.013972900807857513,0.0,0.697265625,0.75,9.142689893487841,4.497528076171875,9.098393977154046,3.9090118408203125,8.25355420447886,3.4645538330078125,9.142689893487841,4.497528076171875,0.75048828125,0.75,0.5009765625,0.5,0.75048828125,0.75,4.3964978913767006,4.370047975827399,1.0153308931189342,0.9479901645233291,0.03118896484375,0.020833333333333332,1.0,1.0,1.0,1.0,0.03118896484375,0.020833333333333332,0.0,0.0,1.0324934957548977,1.9950911327032363,-0.014774464443325997,0.015207729116082185,0.8691467345207803,0.02310771840542833
300000,g_mix,augmentation,4,512,4,1,3.14622847083956,1.172332763671875,-0.00771164707839489,0.0,1.229561096522957,0.8887481689453125,-0.08825832684849375,0.14398799556665806,0.19668353227115015,0.21818104438251806,1.237272743601352,0.7274169921875,0.6748860677083334,0.7083333333333333,8.808541921665892,4.254744052886963,9.154090692754835,3.9493560791015625,7.473482730332762,2.8403472900390625,9.104019358172081,4.412895202636719,0.6792805989583334,0.75,0.42666015625000003,0.575,0.37109375,0.25,3.948785362921173,3.9060783110899426,0.9167303038967837,0.8553387197938973,0.03138224283854167,0.018229166666666664,1.0,1.0,1.0,1.0,0.03138224283854167,0.018229166666666664,0.0,0.0,2.4806987409945576,3.961960571189411,-0.18124731611460448,0.15564798638224564,0.8949580485713348,0.2755354374081361
300000,g_mix,augmentation,8,512,4,1,4.696181980893016,1.906951904296875,0.10911689000204206,0.06585693359375,2.120493479538709,1.614823341369629,-0.3045865653985179,0.07234726319818231,0.23544548418985173,0.22540926593474,2.011376589536667,1.399688720703125,0.6694465112433863,0.6785714285714285,8.815152326598763,4.197223663330078,9.13239973410964,3.809295654296875,6.8351007592864335,2.585947036743164,9.197909046080895,4.557314872741699,0.6575850229414683,0.6875000000000001,0.4102881830296737,0.5178571428571428,0.1767578125,0.0,3.905036982489933,3.8841326663476705,0.9049314461751707,0.8456918559680395,0.03193155924479167,0.016927083333333336,1.0,1.0,1.0,1.0,0.03193155924479167,0.016927083333333336,0.0,0.0,3.8876808031927794,5.7494113255757835,-0.06883659159066155,0.28191276483703387,0.8358640472882637,0.45433649889982247
300000,g_mix,augmentation,16,512,4,1,6.479356552008539,2.7880401611328125,0.25988344801589847,0.1953277587890625,2.8637186591513455,2.179107666015625,-1.0235066661409553,0.0243556631434618,0.23581899545400045,0.20978939287272308,2.603835211135447,1.770111083984375,0.6666511086856617,0.6760416666666667,8.866733535891399,4.127251625061035,8.986844968050718,3.81689453125,6.236570050008595,2.0629310607910156,9.253413340178668,4.581018447875977,0.6482699867056197,0.6833333333333333,0.40499568201619335,0.5000416765953077,0.08984375,0.0,3.9133227938404143,3.8936374961533957,0.9075973111949911,0.8581227270760317,0.032145182291666664,0.017578125,1.0,1.0,1.0,1.0,0.032145182291666664,0.017578125,0.0,0.0,5.3552150032599455,7.79274438197026,0.06077003835234791,0.4546586993965319,0.8331978084523392,0.6755197924457979
300000,g_mix,augmentation,32,512,4,1,8.268966005649418,3.3870391845703125,0.29306675447151065,0.1891632080078125,3.451365095563233,2.6519012451171875,-0.9761437067678338,-0.03253155073584165,0.21165497454579185,0.173028567588631,3.1582983410917222,2.266021728515625,0.666775275038057,0.669858870967742,8.843573928810656,4.067395210266113,9.124611508101225,3.758087158203125,5.974083563312888,1.9553213119506836,9.22399952357955,4.5580620765686035,0.6437206816463527,0.668850806451613,0.40211954288807894,0.4834195811535777,0.044921875,0.0,3.9189951124560656,3.911410283316802,0.9097623793029682,0.8558457962442154,0.03236834208170573,0.01806640625,1.0,1.0,1.0,1.0,0.03236834208170573,0.01806640625,0.0,0.0,6.847232021368109,9.945567894773555,0.0367984515381977,0.5292114587500686,0.824492316048553,0.8327293044997003
300000,g_mix,augmentation,64,512,4,1,9.888712823856622,4.0482940673828125,0.3857640097849071,0.21019744873046875,4.043437007814646,2.976959228515625,-0.877249982200175,-0.047483395338656635,0.19932251542966928,0.16683274155177985,3.6576729980297387,2.512335777282715,0.6660372765185414,0.6691468253968254,8.858260861597955,3.9479141235351562,9.099976059049368,3.7053394317626953,5.602660093456507,1.8939666748046875,9.234189491475263,4.504932761192322,0.6411543740875507,0.6643725198412699,0.4001948236651843,0.47939560439560436,0.01806640625,0.0,3.924351003955257,3.9238830710341084,0.9106515244170197,0.8583690653572331,0.03239854176839193,0.017578125,1.0,1.0,1.0,1.0,0.03239854176839193,0.017578125,0.0,0.0,8.209652227093466,11.940030030137859,0.1343799619586207,0.6514980406849644,0.8225071556410982,1.0254260707570233
300000,g_prior_exact,augmentation,1,512,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.099204801488668,3.9090118408203125,9.099204801488668,3.9090118408203125,9.099204801488668,3.9090118408203125,9.099204801488668,3.9090118408203125,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.04176839192708333,0.010416666666666666,1.0,1.0,1.0,1.0,0.04176839192708333,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
300000,g_prior_exact,augmentation,2,512,4,0,1.8486438384279609,0.160369873046875,-0.013661183882504702,0.0,0.019376518204808235,0.0,0.00048828125,0.0,0.00048828125,0.0,0.03303770208731294,0.0,0.68798828125,0.75,9.86419274052605,4.871007442474365,9.102552957832813,3.9090118408203125,8.577005433384329,3.6661224365234375,9.86419274052605,4.871007442474365,0.74560546875,0.75,0.4912109375,0.5,0.74560546875,0.75,5.796688784211519,5.786508585466867,1.3052158517064862,1.2322091765903305,0.04176839192708333,0.010416666666666666,1.0,1.0,0.5,0.5,0.18520100911458334,0.17708333333333334,0.15965779622395831,0.16145833333333331,1.3822441603289917,2.400881507177837,-0.04351959037594497,0.018214725842699335,0.8025058238947423,0.032923347981051454
300000,g_prior_exact,augmentation,4,512,4,0,4.587719178758562,1.2164459228515625,-0.018264636863023043,0.0,0.024655252695083618,0.0,-0.000962266667883369,0.0,0.001720859145111212,0.0,0.04291988955810666,0.0,0.6805826822916667,0.7083333333333333,9.391288845450617,4.835289001464844,9.098817685618997,3.9090118408203125,7.857724260073155,3.3088531494140625,10.212862312910147,5.15545654296875,0.64453125,0.6666666666666666,0.33720703125,0.4,0.49169921875,0.5,6.386917667485868,6.376575124841457,1.4226755643771427,1.3725002767631431,0.04176839192708333,0.010416666666666666,1.0,1.0,0.25,0.25,0.2560831705729167,0.2552083333333333,0.23841349283854166,0.23958333333333334,3.6244313466129823,5.757340779434888,-0.056866283714771274,0.017377105460036544,0.7582280653983212,0.2515766735934588
300000,g_prior_exact,augmentation,8,512,4,0,8.025277736131102,2.5495452880859375,-0.015168876852840185,0.0,0.06689567491412163,0.0,-0.026631062217300678,0.0,0.00419934991971355,0.0,0.08206455176696181,0.0,0.6682070777529762,0.6785714285714285,9.318941654171795,4.735097885131836,9.091249293647707,3.8396682739257812,7.449171871878207,3.13128662109375,10.51103891886305,5.362658977508545,0.5965227399553571,0.6071428571428571,0.2499534970238095,0.2857142857142857,0.2939453125,0.25,6.673345622044625,6.675225434602273,1.4812490364179154,1.4369773440458982,0.04176839192708333,0.010416666666666666,1.0,1.0,0.125,0.125,0.29262542724609375,0.29166666666666663,0.2788340250651042,0.27864583333333337,6.435733427258674,9.890367795014745,-0.060093040962237866,0.03267216818640008,0.7160008290718619,0.5384356036422154
300000,g_prior_exact,augmentation,16,512,4,0,11.552513611968607,3.9056549072265625,-0.04234708193689585,0.0,0.09524668613448739,0.0,-0.02403878793108912,0.0,0.005003333555881034,0.0,0.13759376807138324,0.0,0.664037880777311,0.6583333333333334,9.254005991970189,4.825042724609375,9.092759889084846,3.8396682739257812,7.115460191853344,2.807769775390625,10.563658538478194,5.487318992614746,0.5773562647715336,0.5854166666666667,0.21323107666751567,0.24338235294117647,0.171875,0.0,6.801731228279096,6.80450967201976,1.508504092868118,1.4663001186509699,0.04176839192708333,0.010416666666666666,1.0,1.0,0.0625,0.0625,0.30960973103841144,0.3092447916666667,0.29782231648763025,0.2981770833333333,9.284275122499093,13.98029654257698,-0.10254397315438837,0.012503864464815702,0.6997348393803059,0.8094549893426604
300000,g_prior_exact,augmentation,32,512,4,0,15.156902118120342,5.034271240234375,-0.0066209351643919945,0.0,0.15475068474188447,0.0,-0.04856281186865365,0.0,0.010458880562777528,0.0,0.16137161990627646,0.0,0.660051823998554,0.6517137096774193,9.270044982316904,4.798002243041992,9.169409797061235,3.9278106689453125,6.757482707500458,2.711639404296875,10.694042838484165,5.568654656410217,0.5665885818396923,0.5715725806451613,0.18963453253251,0.2053244134897361,0.09619140625,0.0,6.865740237231639,6.8672781305831805,1.519379830458789,1.4793204393495751,0.04176839192708333,0.010416666666666666,1.0,1.0,0.03125,0.03125,0.3183422088623047,0.31803385416666663,0.3075739542643229,0.3076171875,12.26375363636762,18.38800747869536,-0.1180625082924962,0.12207055260660103,0.7053428361595222,1.0492432027381848
300000,g_prior_exact,augmentation,64,512,4,0,18.498580174986273,6.206731796264648,0.006143614649772644,0.0,0.2706145425327122,0.0,-1.3964049308965145,0.0,0.013743409789039015,0.0,0.2644709278829396,0.0,0.6587386915456854,0.6491815476190477,9.236961992224678,4.8218994140625,9.194087836425751,4.0318756103515625,5.951376841403544,2.4894866943359375,10.741027858955931,5.581101655960083,0.5597804775130608,0.5626860119047619,0.17339115780282371,0.1845702317301568,0.0537109375,0.0,6.896634861634569,6.894900071878664,1.5253408559610837,1.4753467249491212,0.04176839192708333,0.010416666666666666,1.0,1.0,0.015625,0.015625,0.3228740692138672,0.3228352864583333,0.3125292460123698,0.31266276041666663,15.109737423690968,22.355664189776867,-0.16638287934474646,0.20461953941266958,0.7224157270179633,1.2871964475582898
300000,g_prior_exact,native_source,1,512,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.792515148641542,5.1842041015625,10.792515148641542,5.1842041015625,10.792515148641542,5.1842041015625,10.792515148641542,5.1842041015625,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3286539713541667,0.3229166666666667,0.3185221354166667,0.32291666666666663,0.0,0.0,0.0,0.0,1.0,0.0
300000,g_prior_exact,native_source,2,512,4,0,6.8010507572907954,2.32916259765625,1.3260097072925419,0.2768096923828125,15.441756095795427,7.106170654296875,0.27490234375,0.25,0.27490234375,0.25,14.115746388502885,6.0737810134887695,0.6552734375,0.75,10.710847914102487,5.386505126953125,10.825599361211061,4.9861297607421875,9.085140604060143,4.4346923828125,10.710847914102487,5.386505126953125,0.552734375,0.5,0.10546875,0.0,0.552734375,0.5,6.877104098937942,6.863820473021484,1.5018498777752813,1.4556131619240218,0.0,0.0,0.0,0.0,0.0,0.0,0.328643798828125,0.328125,0.31891886393229163,0.31770833333333337,5.654011278616963,8.028284928016364,0.3728441411629319,2.2714574361569246,0.9256706608877936,0.43240701396561004
300000,g_prior_exact,native_source,4,512,4,0,12.83102911268361,4.9367218017578125,2.8532162758056074,0.780975341796875,26.594433051359374,12.221698760986328,-1.766578421768194,0.25,0.33826917570957016,0.2928715242132151,23.741216775553767,10.679962158203125,0.6620279947916667,0.6666666666666666,9.719793598400429,4.8490142822265625,10.402467360254377,5.114013671875,8.258426683954895,3.665802001953125,10.636189899698365,5.449928283691406,0.5579427083333334,0.5416666666666667,0.1380859375,0.15000000000000002,0.31103515625,0.25,6.905648210065896,6.895504406438548,1.5160215901141458,1.466424873266621,0.0,0.0,0.0,0.0,0.0,0.0,0.3278045654296875,0.32552083333333337,0.31804402669270837,0.31770833333333337,10.845256671233802,15.162107379542428,1.632622083229944,4.232169257762143,0.9383634803376016,1.0180877008040028
300000,g_prior_exact,native_source,8,512,4,0,17.925275228684768,6.8310089111328125,3.4672384534496814,0.8456878662109375,35.40922435565153,16.013137817382812,-1.200184044381428,0.09990828524668449,0.3202439460399743,0.3037353059974375,31.94198590220185,14.212182998657227,0.6576948216352513,0.6607142857142857,9.448745749657974,4.8134765625,10.595808520447463,4.847320556640625,7.678882624953985,3.283447265625,10.72270271225716,5.472919464111328,0.5511300223214286,0.5535714285714286,0.13600957961309523,0.14880952380952384,0.1630859375,0.25,6.926195529684547,6.92863851237254,1.5273424886053324,1.486481792434489,0.0,0.0,0.0,0.0,0.0,0.0,0.32848612467447913,0.328125,0.3186492919921875,0.31901041666666663,15.07102583081578,21.126140241284155,2.1596427999495065,5.038802742038388,0.8856919215469791,1.419142447758166
300000,g_prior_exact,native_source,16,512,4,0,22.507638540817425,8.8402099609375,4.725466709351167,1.2251777648925781,43.61666043504374,19.385345458984375,-0.76101312740369,0.05779779796194556,0.3184372065086695,0.3118947884879033,38.891193725692574,16.914047241210938,0.6586671631543243,0.65625,9.317806400358677,4.77508544921875,10.078504459932446,4.85467529296875,7.188423926010728,2.8981475830078125,10.669490435175248,5.499245643615723,0.5548708790156687,0.5583333333333333,0.1526015903344386,0.15808823529411764,0.10205078125,0.0,6.927931517876505,6.926365933487962,1.5316014982024404,1.4855889996369842,0.0,0.0,0.0,0.0,0.0,0.0,0.32754007975260413,0.3268229166666667,0.3177299499511719,0.3177083333333333,18.986307378747732,26.61944576250971,3.1146440235432236,6.438224206626182,0.8827893146771361,1.8513197418035405
300000,g_prior_exact,native_source,32,512,4,0,26.698937239823863,10.22415018081665,5.3175514282193035,1.47998046875,49.58105948247248,22.018227577209473,-0.48756448103231054,0.039967304930919004,0.3063366489752757,0.29460478180508076,44.26350805425318,19.737350463867188,0.6572213837594697,0.6488442896709026,9.295363212819211,4.783515930175781,10.3543481240049,5.2886810302734375,6.803097698837519,2.692657470703125,10.746958786832693,5.611587047576904,0.5554003345418652,0.5584677419354839,0.15875994806029264,0.16907991202346043,0.06005859375,0.0,6.928527486190395,6.9298317590558085,1.5309143239697312,1.4867028602828796,0.0,0.0,0.0,0.0,0.0,0.0,0.32730738321940106,0.3271484375,0.31752777099609375,0.3177083333333333,22.412718916591256,31.478771237545878,3.6836952406913044,7.141755458421539,0.9424572737505875,2.1373714084068998
300000,g_prior_exact,native_source,64,512,4,0,30.28616119432263,11.562554359436035,6.609114526072517,1.514862060546875,55.1610841206857,24.272537231445312,-0.6147825571367667,0.016164697052013458,0.2855345927626446,0.26024606273193157,48.55196959461318,21.0228271484375,0.6573601486290517,0.6480874775985663,9.247879734961316,4.8507843017578125,10.25181088829413,5.03594970703125,5.984388389624655,2.46942138671875,10.767485833130195,5.59124755859375,0.554180157433922,0.556423611111111,0.15772204027578665,0.16783997252747254,0.03271484375,0.0,6.927977803980947,6.925335111496416,1.531051235047333,1.4819925126935907,0.0,0.0,0.0,0.0,0.0,0.0,0.32735665639241535,0.32747395833333337,0.31750615437825525,0.31754557291666663,25.292855544236954,35.548498651833505,4.649525404640007,8.872512750985331,0.9006844455118058,2.3836463631759575
500000,g_current,augmentation,1,512,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.984830040484667,4.489654541015625,9.984830040484667,4.489654541015625,9.984830040484667,4.489654541015625,9.984830040484667,4.489654541015625,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.04164632161458333,0.010416666666666666,1.0,1.0,1.0,1.0,0.04164632161458333,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
500000,g_current,augmentation,2,512,4,1,1.3168908646330237,0.7502059936523438,0.05046208016574383,0.0,1.2841482209041715,0.8779754638671875,0.26025390625,0.25,0.26025390625,0.25,1.2336861407384276,0.7705841064453125,0.6142578125,0.75,10.010236841160804,4.400169372558594,9.979531415738165,4.299023628234863,9.347800639458,3.9360198974609375,10.010236841160804,4.400169372558594,0.52294921875,0.5,0.0458984375,0.0,0.52294921875,0.5,1.6424024038368852,1.7024018524601856,0.36532829973348946,0.32644275355928515,0.04099527994791666,0.005208333333333333,1.0,1.0,1.0,1.0,0.04099527994791666,0.005208333333333333,0.0,0.0,1.1682950635906308,1.4824606449808924,-0.08964395204093308,0.18685973600950087,0.9770132156833508,0.17049479920726707
500000,g_current,augmentation,4,512,4,1,2.42550384812057,1.642709732055664,0.24085834063589573,0.099212646484375,2.2653174633160233,1.6843719482421875,-0.8742012956724432,0.16736328326518202,0.3106185210482718,0.25,2.0244591226801276,1.4859619140625,0.6144694010416667,0.625,9.990253225434572,4.3802947998046875,9.930284914560616,4.4055633544921875,8.829841052182019,3.47503662109375,10.019624478183687,4.504844665527344,0.5292805989583333,0.5416666666666666,0.07008684804070928,0.09999999999999999,0.2802734375,0.25,1.6498044834029588,1.726377721102227,0.3696032109608118,0.33371339395637756,0.041341145833333336,0.0078125,1.0,1.0,1.0,1.0,0.041341145833333336,0.0078125,0.0,0.0,2.2066748712211846,2.664178940001875,0.06469790558330715,0.4181380360387263,0.9779612132256431,0.3750226427976744
500000,g_current,augmentation,8,512,4,1,3.3811177937313914,2.2610321044921875,0.30499938037246466,0.140899658203125,3.0149901239201427,2.2480926513671875,-1.1826193013822268,0.06731463657937692,0.3003176102832256,0.2517887178611517,2.709990743547678,1.8770294189453125,0.6214631903108465,0.6160714285714286,9.979654429946095,4.440254211425781,9.96510214637965,4.3837127685546875,8.352694691158831,3.259979248046875,10.029955320525914,4.588628768920898,0.5316375248015873,0.5267857142857143,0.08529405174072477,0.08333333333333333,0.146484375,0.0,1.6517971194019823,1.740409461938718,0.37269775843583997,0.3342891480663115,0.04137420654296875,0.0078125,1.0,1.0,1.0,1.0,0.04137420654296875,0.0078125,0.0,0.0,3.1023560343310237,3.700834822375327,0.11130874613299965,0.5002475410234183,0.9553426501280466,0.5092123101136955
500000,g_current,augmentation,16,512,4,1,4.223780217580497,3.0345001220703125,0.38189347833395004,0.1957550048828125,3.5731145506724715,2.643890380859375,-0.7190242819678703,-0.05092777589379212,0.2732373169595788,0.2435614794617229,3.1912210723385215,2.3710784912109375,0.6216733617275035,0.6229166666666667,9.901960758958012,4.4669647216796875,9.878819094970822,4.423627853393555,7.941394611261785,2.747772216796875,9.997291651845444,4.558563232421875,0.5322376411502101,0.53125,0.09047862900311182,0.08676470588235294,0.0810546875,0.0,1.6502498753408887,1.7360266824658273,0.37346512638223506,0.33342093213743135,0.04189046223958333,0.0087890625,1.0,1.0,1.0,1.0,0.04189046223958333,0.0087890625,0.0,0.0,3.8654008439742027,4.592982097552158,0.17338513801805674,0.601384198060259,0.9703995815899582,0.6793203687826007
500000,g_current,augmentation,32,512,4,1,4.86106575652957,3.509063720703125,0.28543042950332165,0.1171722412109375,4.091904933564365,3.0326385498046875,-0.4196417711146023,-0.08479950028886421,0.24195890473220888,0.21161424503973814,3.8064745040610433,2.7432098388671875,0.624330325606748,0.6255040322580645,9.925106666516513,4.32275390625,9.919383260421455,4.64349365234375,7.7386653032153845,2.4275665283203125,10.00875068680034,4.584091663360596,0.530769795771346,0.5284778225806451,0.08770895443701189,0.08490652492668621,0.03466796875,0.0,1.6505335893029875,1.7320105718033263,0.37347521982116594,0.3415624186541012,0.0417938232421875,0.0087890625,1.0,1.0,1.0,1.0,0.0417938232421875,0.0087890625,0.0,0.0,4.478595379926264,5.290372621593996,0.04015055405907333,0.5262641457840798,1.0129582899613327,0.8117657856093979
500000,g_current,augmentation,64,512,4,1,5.469307648949325,4.0567626953125,0.4176718033850193,0.1720123291015625,4.540348610840738,3.3394432067871094,-0.5330649117965012,-0.06448230502029242,0.2337861276444137,0.20009961385168032,4.1226768074557185,2.982421875,0.6251956271757436,0.6228918650793651,9.914975098334253,4.313377380371094,9.855923499912024,4.3911895751953125,7.45637299772352,2.33453369140625,10.002357377990847,4.56450343132019,0.5305229063709627,0.5300099206349207,0.087554140589828,0.08725961538461538,0.02001953125,0.0,1.650276081989959,1.7441798654349656,0.37355050072154594,0.33932815303991315,0.04166475931803385,0.008707682291666666,1.0,1.0,1.0,1.0,0.04166475931803385,0.008707682291666666,0.0,0.0,5.031493152631446,5.941181489359587,0.14712326037697493,0.6676413595210761,0.9620300743043257,0.9405072493247701
500000,g_mix,augmentation,1,512,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.984830040484667,4.489654541015625,9.984830040484667,4.489654541015625,9.984830040484667,4.489654541015625,9.984830040484667,4.489654541015625,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.04164632161458333,0.010416666666666666,1.0,1.0,1.0,1.0,0.04164632161458333,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
500000,g_mix,augmentation,2,512,4,1,1.618896179832518,0.0,-0.011000722646713257,0.0,0.004340171813964844,0.0,0.0,0.0,0.0,0.0,0.0153408944606781,0.0,0.744140625,0.75,10.4932527593337,5.255218505859375,9.976186621934175,4.489654541015625,9.14537228923291,3.890380859375,10.4932527593337,5.255218505859375,0.78466796875,1.0,0.5693359375,1.0,0.78466796875,1.0,4.3422043884246575,4.321920358759184,0.9962238303761289,0.9344050158016952,0.0311279296875,0.015625,1.0,1.0,1.0,1.0,0.0311279296875,0.015625,0.0,0.0,1.1748444441938772,2.106763155176304,-0.031892091035842896,0.0,0.8543230954164561,0.0
500000,g_mix,augmentation,4,512,4,1,3.369921944104135,1.2447357177734375,0.040571434423327446,0.0,1.2878121780231595,0.8874664306640625,-1.6354641407914783,0.25,0.21568387617663948,0.25,1.247240743599832,0.7730560302734375,0.7146809895833334,0.75,10.184076137840748,4.823944091796875,9.970781424082816,4.299023628234863,8.270530752837658,3.6141204833984375,10.546303403098136,5.248271942138672,0.7090657552083333,0.75,0.48798828125,0.65,0.3935546875,0.25,3.908908046747259,3.8949479966853158,0.900028203199235,0.8542581132774293,0.03087870279947917,0.015625,1.0,1.0,1.0,1.0,0.03087870279947917,0.015625,0.0,0.0,2.782856894144788,3.990993229835294,-0.10282335246447474,0.18311977731063941,0.8191312637056323,0.2580327827368714
500000,g_mix,augmentation,8,512,4,1,5.21135641913861,2.199859619140625,0.2300566378980875,0.100128173828125,2.269081794656813,1.68896484375,-1.7271474765318535,0.06595416433331605,0.2550721959913506,0.25,2.0390251567587256,1.4859619140625,0.7044102905919313,0.7276785714285714,9.9358613723889,4.798316955566406,9.919595387764275,4.4055633544921875,7.5152296693995595,3.2277069091796875,10.490025692037307,5.288969039916992,0.6864788721478174,0.7232142857142858,0.4786142692621138,0.6071428571428572,0.20263671875,0.25,3.861745570454098,3.8403019661503137,0.8893863559581017,0.8475399276631737,0.03132883707682292,0.016927083333333332,1.0,1.0,1.0,1.0,0.03132883707682292,0.016927083333333332,0.0,0.0,4.3704506928101186,6.199317123298533,0.06647687661461532,0.4148071438539771,0.8329720445028982,0.4584648407997774
500000,g_mix,augmentation,16,512,4,1,6.981039959937334,3.2304534912109375,0.2713938346132636,0.140899658203125,3.0228910176083446,2.25177001953125,-1.2095298908827443,0.02160021696998115,0.2469674203817144,0.21393567887956166,2.751497182995081,1.8770294189453125,0.6979035706079306,0.7083333333333333,9.898274145554751,4.666984558105469,9.935673664323986,4.3837127685546875,7.043402341194451,2.8881378173828125,10.497482824604958,5.264133453369141,0.6757543056285014,0.71875,0.4759164264393341,0.6095588235294118,0.09521484375,0.0,3.8651424824310476,3.8494371397804708,0.8899791433724884,0.8556970856910557,0.03139368693033854,0.015625,1.0,1.0,1.0,1.0,0.03139368693033854,0.015625,0.0,0.0,5.90651991176419,8.19756443714723,0.047017435729503634,0.4763776174280791,0.8327510705012678,0.6921928819328081
